Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
19/03/1994,Swindon,Man United,2.0,2.0,D,,,
19/03/1994,Tottenham,Ipswich,1.0,1.0,D,,,
19/03/1994,West Ham,Newcastle,2.0,4.0,A,,,
20/03/1994,Sheffield Weds,Blackburn,1.0,2.0,A,,,
21/03/1994,Norwich,Everton,3.0,0.0,H,,,
22/03/1994,Arsenal,Man United,2.0,2.0,D,,,
22/03/1994,Newcastle,Ipswich,2.0,0.0,H,,,
26/03/1994,Arsenal,Liverpool,1.0,0.0,H,,,
26/03/1994,Blackburn,Swindon,3.0,1.0,H,,,
26/03/1994,Chelsea,West Ham,2.0,0.0,H,,,
26/03/1994,Coventry,Norwich,2.0,1.0,H,,,
26/03/1994,Everton,Tottenham,0.0,1.0,A,,,
26/03/1994,Ipswich,QPR,1.0,3.0,A,,,
26/03/1994,Oldham,Man City,0.0,0.0,D,,,
26/03/1994,Sheffield United,Southampton,0.0,0.0,D,,,
27/03/1994,Wimbledon,Leeds,1.0,0.0,H,,,
28/03/1994,Sheffield United,West Ham,3.0,2.0,H,,,
29/03/1994,Ipswich,Man City,2.0,2.0,D,,,
29/03/1994,Newcastle,Norwich,3.0,0.0,H,,,
29/03/1994,Wimbledon,Blackburn,4.0,1.0,H,,,
30/03/1994,Aston Villa,Everton,0.0,0.0,D,,,
30/03/1994,Man United,Liverpool,1.0,0.0,H,,,
30/03/1994,Sheffield Weds,Chelsea,3.0,1.0,H,,,
30/03/1994,Southampton,Oldham,1.0,3.0,A,,,
01/04/1994,Leeds,Newcastle,1.0,1.0,D,,,
02/04/1994,Arsenal,Swindon,1.0,1.0,D,,,
02/04/1994,Blackburn,Man United,2.0,0.0,H,,,
02/04/1994,Chelsea,Southampton,2.0,0.0,H,,,
02/04/1994,Coventry,Wimbledon,1.0,2.0,A,,,
02/04/1994,Liverpool,Sheffield United,1.0,2.0,A,,,
02/04/1994,Man City,Aston Villa,3.0,0.0,H,,,
02/04/1994,Norwich,Tottenham,1.0,2.0,A,,,
02/04/1994,Oldham,QPR,4.0,1.0,H,,,
02/04/1994,Sheffield Weds,Everton,5.0,1.0,H,,,
02/04/1994,West Ham,Ipswich,2.0,1.0,H,,,
04/04/1994,Aston Villa,Norwich,0.0,0.0,D,,,
04/04/1994,Everton,Blackburn,0.0,3.0,A,,,
04/04/1994,Ipswich,Coventry,0.0,2.0,A,,,
04/04/1994,Man United,Oldham,3.0,2.0,H,,,
04/04/1994,Newcastle,Chelsea,0.0,0.0,D,,,
04/04/1994,QPR,Leeds,0.0,4.0,A,,,
04/04/1994,Sheffield United,Arsenal,1.0,1.0,D,,,
04/04/1994,Southampton,Man City,0.0,1.0,A,,,
04/04/1994,Swindon,Sheffield Weds,0.0,1.0,A,,,
04/04/1994,Tottenham,West Ham,1.0,4.0,A,,,
04/04/1994,Wimbledon,Liverpool,1.0,1.0,D,,,
09/04/1994,Coventry,Tottenham,1.0,0.0,H,,,
09/04/1994,Liverpool,Ipswich,1.0,0.0,H,,,
09/04/1994,Man City,Newcastle,2.0,1.0,H,,,
09/04/1994,Norwich,Southampton,4.0,5.0,A,,,
09/04/1994,Sheffield Weds,QPR,3.0,1.0,H,,,
09/04/1994,West Ham,Everton,0.0,1.0,A,,,
11/04/1994,Blackburn,Aston Villa,1.0,0.0,H,,,
13/04/1994,QPR,Chelsea,1.0,1.0,D,,,
16/04/1994,Arsenal,Chelsea,1.0,0.0,H,,,
16/04/1994,Coventry,Sheffield Weds,1.0,1.0,D,,,
16/04/1994,Ipswich,Swindon,1.0,1.0,D,,,
16/04/1994,Liverpool,Newcastle,0.0,2.0,A,,,
16/04/1994,Man City,Norwich,1.0,1.0,D,,,
16/04/1994,Oldham,West Ham,1.0,2.0,A,,,
16/04/1994,QPR,Everton,2.0,1.0,H,,,
16/04/1994,Sheffield United,Aston Villa,1.0,2.0,A,,,
16/04/1994,Southampton,Blackburn,3.0,1.0,H,,,
16/04/1994,Wimbledon,Man United,1.0,0.0,H,,,
17/04/1994,Leeds,Tottenham,2.0,0.0,H,,,
19/04/1994,Arsenal,Wimbledon,1.0,1.0,D,,,
23/04/1994,Aston Villa,Arsenal,1.0,2.0,A,,,
23/04/1994,Chelsea,Leeds,1.0,1.0,D,,,
23/04/1994,Everton,Coventry,0.0,0.0,D,,,
23/04/1994,Man United,Man City,2.0,0.0,H,,,
23/04/1994,Newcastle,Oldham,3.0,2.0,H,,,
23/04/1994,Norwich,Sheffield United,0.0,1.0,A,,,
23/04/1994,Sheffield Weds,Ipswich,5.0,0.0,H,,,
23/04/1994,Swindon,Wimbledon,2.0,4.0,A,,,
23/04/1994,Tottenham,Southampton,3.0,0.0,H,,,
23/04/1994,West Ham,Liverpool,1.0,2.0,A,,,
24/04/1994,Blackburn,QPR,1.0,1.0,D,,,
26/04/1994,Wimbledon,Oldham,3.0,0.0,H,,,
27/04/1994,Chelsea,Swindon,2.0,0.0,H,,,
27/04/1994,Leeds,Man United,0.0,2.0,A,,,
27/04/1994,Newcastle,Aston Villa,5.0,1.0,H,,,
27/04/1994,QPR,Arsenal,1.0,1.0,D,,,
27/04/1994,West Ham,Blackburn,1.0,2.0,A,,,
30/04/1994,Arsenal,West Ham,0.0,2.0,A,,,
30/04/1994,Leeds,Everton,3.0,0.0,H,,,
30/04/1994,Liverpool,Norwich,0.0,1.0,A,,,
30/04/1994,Man City,Chelsea,2.0,2.0,D,,,
30/04/1994,Oldham,Sheffield Weds,0.0,0.0,D,,,
30/04/1994,QPR,Swindon,1.0,3.0,A,,,
30/04/1994,Sheffield United,Newcastle,2.0,0.0,H,,,
30/04/1994,Southampton,Aston Villa,4.0,1.0,H,,,
30/04/1994,Wimbledon,Tottenham,2.0,1.0,H,,,
01/05/1994,Ipswich,Man United,1.0,2.0,A,,,
02/05/1994,Coventry,Blackburn,2.0,1.0,H,,,
03/05/1994,Leeds,Sheffield Weds,2.0,2.0,D,,,
03/05/1994,Oldham,Sheffield United,1.0,1.0,D,,,
03/05/1994,QPR,West Ham,0.0,0.0,D,,,
04/05/1994,Chelsea,Coventry,1.0,2.0,A,,,
04/05/1994,Man United,Southampton,2.0,0.0,H,,,
05/05/1994,Oldham,Tottenham,0.0,2.0,A,,,
07/05/1994,Aston Villa,Liverpool,2.0,1.0,H,,,
07/05/1994,Blackburn,Ipswich,0.0,0.0,D,,,
07/05/1994,Chelsea,Sheffield United,3.0,2.0,H,,,
07/05/1994,Everton,Wimbledon,3.0,2.0,H,,,
07/05/1994,Newcastle,Arsenal,2.0,0.0,H,,,
07/05/1994,Norwich,Oldham,1.0,1.0,D,,,
07/05/1994,Sheffield Weds,Man City,1.0,1.0,D,,,
07/05/1994,Swindon,Leeds,0.0,5.0,A,,,
07/05/1994,Tottenham,QPR,1.0,2.0,A,,,
07/05/1994,West Ham,Southampton,3.0,3.0,D,,,
08/05/1994,Man United,Coventry,0.0,0.0,D,,,
20/08/1994,Arsenal,Man City,3.0,0.0,H,,,
20/08/1994,Chelsea,Norwich,2.0,0.0,H,,,
20/08/1994,Coventry,Wimbledon,1.0,1.0,D,,,
20/08/1994,Crystal Palace,Liverpool,1.0,6.0,A,,,
20/08/1994,Everton,Aston Villa,2.0,2.0,D,,,
20/08/1994,Ipswich,Nott'm Forest,0.0,1.0,A,,,
20/08/1994,Man United,QPR,2.0,0.0,H,,,
20/08/1994,Sheffield Weds,Tottenham,3.0,4.0,A,,,
20/08/1994,Southampton,Blackburn,1.0,1.0,D,,,
20/08/1994,West Ham,Leeds,0.0,0.0,D,,,
21/08/1994,Leicester,Newcastle,1.0,3.0,A,,,
22/08/1994,Nott'm Forest,Man United,1.0,1.0,D,,,
23/08/1994,Blackburn,Leicester,3.0,0.0,H,,,
23/08/1994,Leeds,Arsenal,1.0,0.0,H,,,
23/08/1994,Wimbledon,Ipswich,1.0,1.0,D,,,
24/08/1994,Aston Villa,Southampton,1.0,1.0,D,,,
24/08/1994,Man City,West Ham,3.0,0.0,H,,,
24/08/1994,Newcastle,Coventry,4.0,0.0,H,,,
24/08/1994,Norwich,Crystal Palace,0.0,0.0,D,,,
24/08/1994,QPR,Sheffield Weds,3.0,2.0,H,,,
24/08/1994,Tottenham,Everton,2.0,1.0,H,,,
27/08/1994,Aston Villa,Crystal Palace,1.0,1.0,D,,,
27/08/1994,Blackburn,Coventry,4.0,0.0,H,,,
27/08/1994,Leeds,Chelsea,2.0,3.0,A,,,
27/08/1994,Man City,Everton,4.0,0.0,H,,,
27/08/1994,Newcastle,Southampton,5.0,1.0,H,,,
27/08/1994,Norwich,West Ham,1.0,0.0,H,,,
27/08/1994,Nott'm Forest,Leicester,1.0,0.0,H,,,
27/08/1994,QPR,Ipswich,1.0,2.0,A,,,
27/08/1994,Tottenham,Man United,0.0,1.0,A,,,
27/08/1994,Wimbledon,Sheffield Weds,0.0,1.0,A,,,
28/08/1994,Liverpool,Arsenal,3.0,0.0,H,,,
29/08/1994,Coventry,Aston Villa,0.0,1.0,A,,,
30/08/1994,Crystal Palace,Leeds,1.0,2.0,A,,,
30/08/1994,Everton,Nott'm Forest,1.0,2.0,A,,,
30/08/1994,Ipswich,Tottenham,1.0,3.0,A,,,
31/08/1994,Arsenal,Blackburn,0.0,0.0,D,,,
31/08/1994,Chelsea,Man City,3.0,0.0,H,,,
31/08/1994,Leicester,QPR,1.0,1.0,D,,,
31/08/1994,Man United,Wimbledon,3.0,0.0,H,,,
31/08/1994,Sheffield Weds,Norwich,0.0,0.0,D,,,
31/08/1994,Southampton,Liverpool,0.0,2.0,A,,,
31/08/1994,West Ham,Newcastle,1.0,3.0,A,,,
10/09/1994,Aston Villa,Ipswich,2.0,0.0,H,,,
10/09/1994,Blackburn,Everton,3.0,0.0,H,,,
10/09/1994,Liverpool,West Ham,0.0,0.0,D,,,
10/09/1994,Man City,Crystal Palace,1.0,1.0,D,,,
10/09/1994,Newcastle,Chelsea,4.0,2.0,H,,,
10/09/1994,Norwich,Arsenal,0.0,0.0,D,,,
10/09/1994,Nott'm Forest,Sheffield Weds,4.0,1.0,H,,,
10/09/1994,QPR,Coventry,2.0,2.0,D,,,
10/09/1994,Wimbledon,Leicester,2.0,1.0,H,,,
11/09/1994,Leeds,Man United,2.0,1.0,H,,,
12/09/1994,Tottenham,Southampton,1.0,2.0,A,,,
17/09/1994,Coventry,Leeds,2.0,1.0,H,,,
17/09/1994,Crystal Palace,Wimbledon,0.0,0.0,D,,,
17/09/1994,Everton,QPR,2.0,2.0,D,,,
17/09/1994,Leicester,Tottenham,3.0,1.0,H,,,
17/09/1994,Man United,Liverpool,2.0,0.0,H,,,
17/09/1994,Sheffield Weds,Man City,1.0,1.0,D,,,
17/09/1994,Southampton,Nott'm Forest,1.0,1.0,D,,,
17/09/1994,West Ham,Aston Villa,1.0,0.0,H,,,
18/09/1994,Arsenal,Newcastle,2.0,3.0,A,,,
18/09/1994,Chelsea,Blackburn,1.0,2.0,A,,,
19/09/1994,Ipswich,Norwich,1.0,2.0,A,,,
24/09/1994,Blackburn,Aston Villa,3.0,1.0,H,,,
24/09/1994,Coventry,Southampton,1.0,3.0,A,,,
24/09/1994,Crystal Palace,Chelsea,0.0,1.0,A,,,
24/09/1994,Everton,Leicester,1.0,1.0,D,,,
24/09/1994,Ipswich,Man United,3.0,2.0,H,,,
24/09/1994,Man City,Norwich,2.0,0.0,H,,,
24/09/1994,Newcastle,Liverpool,1.0,1.0,D,,,
24/09/1994,QPR,Wimbledon,0.0,1.0,A,,,
24/09/1994,Tottenham,Nott'm Forest,1.0,4.0,A,,,
25/09/1994,West Ham,Arsenal,0.0,2.0,A,,,
26/09/1994,Sheffield Weds,Leeds,1.0,1.0,D,,,
01/10/1994,Arsenal,Crystal Palace,1.0,2.0,A,,,
01/10/1994,Aston Villa,Newcastle,0.0,2.0,A,,,
01/10/1994,Leeds,Man City,2.0,0.0,H,,,
01/10/1994,Liverpool,Sheffield Weds,4.0,1.0,H,,,
01/10/1994,Man United,Everton,2.0,0.0,H,,,
01/10/1994,Norwich,Blackburn,2.0,1.0,H,,,
01/10/1994,Southampton,Ipswich,3.0,1.0,H,,,
01/10/1994,Wimbledon,Tottenham,1.0,2.0,A,,,
02/10/1994,Chelsea,West Ham,1.0,2.0,A,,,
02/10/1994,Nott'm Forest,QPR,3.0,2.0,H,,,
03/10/1994,Leicester,Coventry,2.0,2.0,D,,,
08/10/1994,Chelsea,Leicester,4.0,0.0,H,,,
08/10/1994,Liverpool,Aston Villa,3.0,2.0,H,,,
08/10/1994,Man City,Nott'm Forest,3.0,3.0,D,,,
08/10/1994,Norwich,Leeds,2.0,1.0,H,,,
08/10/1994,Sheffield Weds,Man United,1.0,0.0,H,,,
08/10/1994,Southampton,Everton,2.0,0.0,H,,,
08/10/1994,Tottenham,QPR,1.0,1.0,D,,,
08/10/1994,West Ham,Crystal Palace,1.0,0.0,H,,,
08/10/1994,Wimbledon,Arsenal,1.0,3.0,A,,,
09/10/1994,Newcastle,Blackburn,1.0,1.0,D,,,
10/10/1994,Coventry,Ipswich,2.0,0.0,H,,,
15/10/1994,Arsenal,Chelsea,3.0,1.0,H,,,
15/10/1994,Aston Villa,Norwich,1.0,1.0,D,,,
15/10/1994,Blackburn,Liverpool,3.0,2.0,H,,,
15/10/1994,Crystal Palace,Newcastle,0.0,1.0,A,,,
15/10/1994,Everton,Coventry,0.0,2.0,A,,,
15/10/1994,Leeds,Tottenham,1.0,1.0,D,,,
15/10/1994,Leicester,Southampton,4.0,3.0,H,,,
15/10/1994,Man United,West Ham,1.0,0.0,H,,,
15/10/1994,QPR,Man City,1.0,2.0,A,,,
16/10/1994,Ipswich,Sheffield Weds,1.0,2.0,A,,,
17/10/1994,Nott'm Forest,Wimbledon,3.0,1.0,H,,,
22/10/1994,Aston Villa,Nott'm Forest,0.0,2.0,A,,,
22/10/1994,Crystal Palace,Everton,1.0,0.0,H,,,
22/10/1994,Liverpool,Wimbledon,3.0,0.0,H,,,
22/10/1994,Man City,Tottenham,5.0,2.0,H,,,
22/10/1994,Newcastle,Sheffield Weds,2.0,1.0,H,,,
22/10/1994,Norwich,QPR,4.0,2.0,H,,,
22/10/1994,West Ham,Southampton,2.0,0.0,H,,,
23/10/1994,Arsenal,Coventry,2.0,1.0,H,,,
23/10/1994,Blackburn,Man United,2.0,4.0,A,,,
23/10/1994,Chelsea,Ipswich,2.0,0.0,H,,,
24/10/1994,Leeds,Leicester,2.0,1.0,H,,,
29/10/1994,Coventry,Man City,1.0,0.0,H,,,
29/10/1994,Everton,Arsenal,1.0,1.0,D,,,
29/10/1994,Ipswich,Liverpool,1.0,3.0,A,,,
29/10/1994,Leicester,Crystal Palace,0.0,1.0,A,,,
29/10/1994,Man United,Newcastle,2.0,0.0,H,,,
29/10/1994,Nott'm Forest,Blackburn,0.0,2.0,A,,,
29/10/1994,QPR,Aston Villa,2.0,0.0,H,,,
29/10/1994,Sheffield Weds,Chelsea,1.0,1.0,D,,,
29/10/1994,Southampton,Leeds,1.0,3.0,A,,,
29/10/1994,Tottenham,West Ham,3.0,1.0,H,,,
30/10/1994,Wimbledon,Norwich,1.0,0.0,H,,,
31/10/1994,QPR,Liverpool,2.0,1.0,H,,,
01/11/1994,Everton,West Ham,1.0,0.0,H,,,
01/11/1994,Ipswich,Leeds,2.0,0.0,H,,,
02/11/1994,Coventry,Crystal Palace,1.0,4.0,A,,,
02/11/1994,Sheffield Weds,Blackburn,0.0,1.0,A,,,
02/11/1994,Southampton,Norwich,1.0,1.0,D,,,
05/11/1994,Blackburn,Tottenham,2.0,0.0,H,,,
05/11/1994,Crystal Palace,Ipswich,3.0,0.0,H,,,
05/11/1994,Leeds,Wimbledon,3.0,1.0,H,,,
05/11/1994,Liverpool,Nott'm Forest,1.0,0.0,H,,,
05/11/1994,Man City,Southampton,3.0,3.0,D,,,
05/11/1994,Newcastle,QPR,2.0,1.0,H,,,
05/11/1994,Norwich,Everton,0.0,0.0,D,,,
05/11/1994,West Ham,Leicester,1.0,0.0,H,,,
06/11/1994,Arsenal,Sheffield Weds,0.0,0.0,D,,,
06/11/1994,Aston Villa,Man United,1.0,2.0,A,,,
06/11/1994,Chelsea,Coventry,2.0,2.0,D,,,
07/11/1994,Nott'm Forest,Newcastle,0.0,0.0,D,,,
09/11/1994,Liverpool,Chelsea,3.0,1.0,H,,,
09/11/1994,Wimbledon,Aston Villa,4.0,3.0,H,,,
10/11/1994,Man United,Man City,5.0,0.0,H,,,
19/11/1994,Coventry,Norwich,1.0,0.0,H,,,
19/11/1994,Ipswich,Blackburn,1.0,3.0,A,,,
19/11/1994,Man United,Crystal Palace,3.0,0.0,H,,,
19/11/1994,Nott'm Forest,Chelsea,0.0,1.0,A,,,
19/11/1994,QPR,Leeds,3.0,2.0,H,,,
19/11/1994,Sheffield Weds,West Ham,1.0,0.0,H,,,
19/11/1994,Southampton,Arsenal,1.0,0.0,H,,,
19/11/1994,Tottenham,Aston Villa,3.0,4.0,A,,,
19/11/1994,Wimbledon,Newcastle,3.0,2.0,H,,,
20/11/1994,Leicester,Man City,0.0,1.0,A,,,
21/11/1994,Everton,Liverpool,2.0,0.0,H,,,
23/11/1994,Leicester,Arsenal,2.0,1.0,H,,,
23/11/1994,Tottenham,Chelsea,0.0,0.0,D,,,
26/11/1994,Arsenal,Man United,0.0,0.0,D,,,
26/11/1994,Blackburn,QPR,4.0,0.0,H,,,
26/11/1994,Chelsea,Everton,0.0,1.0,A,,,
26/11/1994,Crystal Palace,Southampton,0.0,0.0,D,,,
26/11/1994,Leeds,Nott'm Forest,1.0,0.0,H,,,
26/11/1994,Liverpool,Tottenham,1.0,1.0,D,,,
26/11/1994,Man City,Wimbledon,2.0,0.0,H,,,
26/11/1994,Newcastle,Ipswich,1.0,1.0,D,,,
26/11/1994,Norwich,Leicester,2.0,1.0,H,,,
26/11/1994,West Ham,Coventry,0.0,1.0,A,,,
27/11/1994,Aston Villa,Sheffield Weds,1.0,1.0,D,,,
03/12/1994,Coventry,Liverpool,1.0,1.0,D,,,
03/12/1994,Ipswich,Man City,1.0,2.0,A,,,
03/12/1994,Leicester,Aston Villa,1.0,1.0,D,,,
03/12/1994,Man United,Norwich,1.0,0.0,H,,,
03/12/1994,Nott'm Forest,Arsenal,2.0,2.0,D,,,
03/12/1994,Sheffield Weds,Crystal Palace,1.0,0.0,H,,,
03/12/1994,Southampton,Chelsea,0.0,1.0,A,,,
03/12/1994,Tottenham,Newcastle,4.0,2.0,H,,,
03/12/1994,Wimbledon,Blackburn,0.0,3.0,A,,,
04/12/1994,Everton,Leeds,3.0,0.0,H,,,
04/12/1994,QPR,West Ham,2.0,1.0,H,,,
10/12/1994,Aston Villa,Everton,0.0,0.0,D,,,
10/12/1994,Blackburn,Southampton,3.0,2.0,H,,,
10/12/1994,Leeds,West Ham,2.0,2.0,D,,,
10/12/1994,Newcastle,Leicester,3.0,1.0,H,,,
10/12/1994,Norwich,Chelsea,3.0,0.0,H,,,
10/12/1994,Nott'm Forest,Ipswich,4.0,1.0,H,,,
10/12/1994,QPR,Man United,2.0,3.0,A,,,
10/12/1994,Tottenham,Sheffield Weds,3.0,1.0,H,,,
10/12/1994,Wimbledon,Coventry,2.0,0.0,H,,,
11/12/1994,Liverpool,Crystal Palace,0.0,0.0,D,,,
12/12/1994,Man City,Arsenal,1.0,2.0,A,,,
16/12/1994,Ipswich,Wimbledon,2.0,2.0,D,,,
17/12/1994,Arsenal,Leeds,1.0,3.0,A,,,
17/12/1994,Coventry,Newcastle,0.0,0.0,D,,,
17/12/1994,Crystal Palace,Norwich,0.0,1.0,A,,,
17/12/1994,Everton,Tottenham,0.0,0.0,D,,,
17/12/1994,Leicester,Blackburn,0.0,0.0,D,,,
17/12/1994,Man United,Nott'm Forest,1.0,2.0,A,,,
17/12/1994,Sheffield Weds,QPR,0.0,2.0,A,,,
17/12/1994,West Ham,Man City,3.0,0.0,H,,,
18/12/1994,Chelsea,Liverpool,0.0,0.0,D,,,
19/12/1994,Southampton,Aston Villa,2.0,1.0,H,,,
26/12/1994,Arsenal,Aston Villa,0.0,0.0,D,,,
26/12/1994,Chelsea,Man United,2.0,3.0,A,,,
26/12/1994,Coventry,Nott'm Forest,0.0,0.0,D,,,
26/12/1994,Crystal Palace,QPR,0.0,0.0,D,,,
26/12/1994,Everton,Sheffield Weds,1.0,4.0,A,,,
26/12/1994,Leeds,Newcastle,0.0,0.0,D,,,
26/12/1994,Leicester,Liverpool,1.0,2.0,A,,,
26/12/1994,Man City,Blackburn,1.0,3.0,A,,,
26/12/1994,Norwich,Tottenham,0.0,2.0,A,,,
26/12/1994,Southampton,Wimbledon,2.0,3.0,A,,,
26/12/1994,West Ham,Ipswich,1.0,1.0,D,,,
27/12/1994,Nott'm Forest,Norwich,1.0,0.0,H,,,
27/12/1994,Tottenham,Crystal Palace,0.0,0.0,D,,,
28/12/1994,Aston Villa,Chelsea,3.0,0.0,H,,,
28/12/1994,Ipswich,Arsenal,0.0,2.0,A,,,
28/12/1994,Liverpool,Man City,2.0,0.0,H,,,
28/12/1994,Man United,Leicester,1.0,1.0,D,,,
28/12/1994,QPR,Southampton,2.0,2.0,D,,,
28/12/1994,Sheffield Weds,Coventry,5.0,1.0,H,,,
28/12/1994,Wimbledon,West Ham,1.0,0.0,H,,,
31/12/1994,Arsenal,QPR,1.0,3.0,A,,,
31/12/1994,Chelsea,Wimbledon,1.0,1.0,D,,,
31/12/1994,Coventry,Tottenham,0.0,4.0,A,,,
31/12/1994,Crystal Palace,Blackburn,0.0,1.0,A,,,
31/12/1994,Everton,Ipswich,4.0,1.0,H,,,
31/12/1994,Leeds,Liverpool,0.0,2.0,A,,,
31/12/1994,Leicester,Sheffield Weds,0.0,1.0,A,,,
31/12/1994,Man City,Aston Villa,2.0,2.0,D,,,
31/12/1994,Norwich,Newcastle,2.0,1.0,H,,,
31/12/1994,Southampton,Man United,2.0,2.0,D,,,
31/12/1994,West Ham,Nott'm Forest,3.0,1.0,H,,,
02/01/1995,Aston Villa,Leeds,0.0,0.0,D,,,
02/01/1995,Blackburn,West Ham,4.0,2.0,H,,,
02/01/1995,Ipswich,Leicester,4.0,1.0,H,,,
02/01/1995,Liverpool,Norwich,4.0,0.0,H,,,
02/01/1995,Newcastle,Man City,0.0,0.0,D,,,
02/01/1995,Nott'm Forest,Crystal Palace,1.0,0.0,H,,,
02/01/1995,Sheffield Weds,Southampton,1.0,1.0,D,,,
02/01/1995,Tottenham,Arsenal,1.0,0.0,H,,,
02/01/1995,Wimbledon,Everton,2.0,1.0,H,,,
03/01/1995,Man United,Coventry,2.0,0.0,H,,,
14/01/1995,Arsenal,Everton,1.0,1.0,D,,,
14/01/1995,Aston Villa,QPR,2.0,1.0,H,,,
14/01/1995,Blackburn,Nott'm Forest,3.0,0.0,H,,,
14/01/1995,Chelsea,Sheffield Weds,1.0,1.0,D,,,
14/01/1995,Crystal Palace,Leicester,2.0,0.0,H,,,
14/01/1995,Leeds,Southampton,0.0,0.0,D,,,
14/01/1995,Liverpool,Ipswich,0.0,1.0,A,,,
14/01/1995,Man City,Coventry,0.0,0.0,D,,,
14/01/1995,Norwich,Wimbledon,1.0,2.0,A,,,
14/01/1995,West Ham,Tottenham,1.0,2.0,A,,,
15/01/1995,Newcastle,Man United,1.0,1.0,D,,,
21/01/1995,Coventry,Arsenal,0.0,1.0,A,,,
21/01/1995,Everton,Crystal Palace,3.0,1.0,H,,,
21/01/1995,Ipswich,Chelsea,2.0,2.0,D,,,
21/01/1995,Nott'm Forest,Aston Villa,1.0,2.0,A,,,
21/01/1995,Sheffield Weds,Newcastle,0.0,0.0,D,,,
22/01/1995,Man United,Blackburn,1.0,0.0,H,,,
23/01/1995,West Ham,Sheffield Weds,0.0,2.0,A,,,
24/01/1995,Arsenal,Southampton,1.0,1.0,D,,,
24/01/1995,Leeds,QPR,4.0,0.0,H,,,
24/01/1995,Liverpool,Everton,0.0,0.0,D,,,
25/01/1995,Aston Villa,Tottenham,1.0,0.0,H,,,
25/01/1995,Chelsea,Nott'm Forest,0.0,2.0,A,,,
25/01/1995,Crystal Palace,Man United,1.0,1.0,D,,,
25/01/1995,Man City,Leicester,0.0,1.0,A,,,
25/01/1995,Newcastle,Wimbledon,2.0,1.0,H,,,
25/01/1995,Norwich,Coventry,2.0,2.0,D,,,
28/01/1995,Blackburn,Ipswich,4.0,1.0,H,,,
01/02/1995,Blackburn,Leeds,1.0,1.0,D,,,
01/02/1995,Newcastle,Everton,2.0,0.0,H,,,
04/02/1995,Coventry,Chelsea,2.0,2.0,D,,,
04/02/1995,Everton,Norwich,2.0,1.0,H,,,
04/02/1995,Ipswich,Crystal Palace,0.0,2.0,A,,,
04/02/1995,Leicester,West Ham,1.0,2.0,A,,,
04/02/1995,Man United,Aston Villa,1.0,0.0,H,,,
04/02/1995,Nott'm Forest,Liverpool,1.0,1.0,D,,,
04/02/1995,QPR,Newcastle,3.0,0.0,H,,,
04/02/1995,Sheffield Weds,Arsenal,3.0,1.0,H,,,
04/02/1995,Southampton,Man City,2.0,2.0,D,,,
04/02/1995,Wimbledon,Leeds,0.0,0.0,D,,,
05/02/1995,Tottenham,Blackburn,3.0,1.0,H,,,
11/02/1995,Arsenal,Leicester,1.0,1.0,D,,,
11/02/1995,Aston Villa,Wimbledon,7.0,1.0,H,,,
11/02/1995,Chelsea,Tottenham,1.0,1.0,D,,,
11/02/1995,Crystal Palace,Coventry,0.0,2.0,A,,,
11/02/1995,Liverpool,QPR,1.0,1.0,D,,,
11/02/1995,Man City,Man United,0.0,3.0,A,,,
11/02/1995,Newcastle,Nott'm Forest,2.0,1.0,H,,,
11/02/1995,Norwich,Southampton,2.0,2.0,D,,,
12/02/1995,Blackburn,Sheffield Weds,3.0,1.0,H,,,
13/02/1995,West Ham,Everton,2.0,2.0,D,,,
18/02/1995,Coventry,West Ham,2.0,0.0,H,,,
18/02/1995,Sheffield Weds,Aston Villa,1.0,2.0,A,,,
21/02/1995,Arsenal,Nott'm Forest,1.0,0.0,H,,,
22/02/1995,Aston Villa,Leicester,4.0,4.0,D,,,
22/02/1995,Blackburn,Wimbledon,2.0,1.0,H,,,
22/02/1995,Leeds,Everton,1.0,0.0,H,,,
22/02/1995,Man City,Ipswich,2.0,0.0,H,,,
22/02/1995,Norwich,Man United,0.0,2.0,A,,,
25/02/1995,Blackburn,Norwich,0.0,0.0,D,,,
25/02/1995,Coventry,Leicester,4.0,2.0,H,,,
25/02/1995,Crystal Palace,Arsenal,0.0,3.0,A,,,
25/02/1995,Everton,Man United,1.0,0.0,H,,,
25/02/1995,Ipswich,Southampton,2.0,1.0,H,,,
25/02/1995,Man City,Leeds,0.0,0.0,D,,,
25/02/1995,Newcastle,Aston Villa,3.0,1.0,H,,,
25/02/1995,Sheffield Weds,Liverpool,1.0,2.0,A,,,
25/02/1995,Tottenham,Wimbledon,1.0,2.0,A,,,
25/02/1995,West Ham,Chelsea,1.0,2.0,A,,,
26/02/1995,QPR,Nott'm Forest,1.0,1.0,D,,,
28/02/1995,Ipswich,Newcastle,0.0,2.0,A,,,
04/03/1995,Aston Villa,Blackburn,0.0,1.0,A,,,
04/03/1995,Leeds,Sheffield Weds,0.0,1.0,A,,,
04/03/1995,Leicester,Everton,2.0,2.0,D,,,
04/03/1995,Liverpool,Newcastle,2.0,0.0,H,,,
04/03/1995,Man United,Ipswich,9.0,0.0,H,,,
04/03/1995,Norwich,Man City,1.0,1.0,D,,,
04/03/1995,Nott'm Forest,Tottenham,2.0,2.0,D,,,
04/03/1995,Southampton,Coventry,0.0,0.0,D,,,
04/03/1995,Wimbledon,QPR,1.0,3.0,A,,,
05/03/1995,Arsenal,West Ham,0.0,1.0,A,,,
